fecha,nivel_general,alimentos_y_bebidas_no_alcohólicas,alimentos,pan_y_cereales,carnes_y_derivados,leche_productos_lácteos_y_huevos,aceites_grasas_y_manteca,frutas,verduras_tubérculos_y_legumbres,azúcar_dulces_chocolate_golosinas_etc.,bebidas_no_alcohólicas,café_té_yerba_y_cacao,aguas_minerales_bebidas_gaseosas_y_jugos,bebidas_alcohólicas_y_tabaco,bebidas_alcohólicas,tabaco,prendas_de_vestir_y_calzado,prendas_de_vestir_y_materiales,calzado,vivienda_agua_electricidad_gas_y_otros_combustibles,alquiler_de_la_vivienda_y_gastos_conexos,alquiler_de_la_vivienda,mantenimiento_y_reparación_de_la_vivienda,electricidad_gas_y_otros_combustibles,equipamiento_y_mantenimiento_del_hogar,bienes_y_servicios_para_la_conservación_del_hogar,salud,productos_medicinales_artefactos_y_equipos_para_la_salud,gastos_de_prepagas,transporte,adquisición_de_vehículos,funcionamiento_de_equipos_de_transporte_personal,combustibles_y_lubricantes_para_vehículos_de_uso_del_hogar,transporte_público,comunicación,servicios__de_telefonía_e_internet,recreación_y_cultura,equipos_audiovisuales_fotográficos_y_de_procesamiento_de_la_información,servicios_recreativos_y_culturales,periódicos_diarios_revistas_libros_y_artículos_de_papelería,educación,restaurantes_y_hoteles,restaurantes_y_comidas_fuera_del_hogar,bienes_y_servicios_varios,cuidado_personal,region
2019-07-01,233.932,231.1993,231.7048,244.05,218.1947,285.961,273.612,173.5954,213.4227,232.6193,227.684,247.1448,224.3646,184.158,175.7033,190.7528,182.0826,188.2565,169.141,357.4534,190.8904,188.8715,,496.5362,216.4343,222.8535,247.5456,281.8402,219.3956,245.6305,239.559,245.7613,247.9609,249.4649,277.9703,274.9172,224.0236,,235.0273,216.4465,251.7763,220.9991,221.251,222.5813,222.7999,Region Noroeste
2019-08-01,243.6348,243.3975,243.7179,256.7077,225.8888,294.9638,285.1758,182.5976,244.778,243.1869,241.1694,256.2497,238.5972,192.5762,179.5726,202.7195,186.81,193.8637,172.024,365.0794,194.3756,192.5144,,505.0702,231.141,233.1342,259.211,292.9054,235.8765,251.6284,252.4082,248.5671,247.9831,256.9447,281.8112,278.4086,233.2965,,239.7761,224.7024,259.2265,230.0055,230.5087,235.1025,235.8554,Region Noroeste
2019-09-01,257.8353,257.1563,257.0503,273.0539,240.0028,301.8397,305.9914,195.5431,252.732,259.728,257.8938,267.0718,256.3283,203.7149,185.178,218.1742,204.1852,210.7269,190.4723,368.9902,198.2347,196.5493,,507.5243,247.7284,248.6813,284.4338,327.339,247.57,263.1232,287.1787,256.7702,253.5348,259.0633,302.4057,297.0855,246.5935,,245.3124,239.4499,260.5112,242.4505,243.1285,256.7209,258.8833,Region Noroeste
2019-10-01,265.2024,261.4557,261.1809,277.8231,245.5573,306.995,312.2972,206.4113,244.8492,265.3289,263.3666,274.0256,261.5485,216.5239,196.1765,232.3955,213.2416,220.4705,198.0884,371.5297,201.7163,199.4206,,509.011,268.2497,275.5615,297.1895,342.4011,254.2199,270.3085,303.9529,262.9938,259.631,261.6338,305.3994,299.8641,254.3766,,250.8805,247.8573,263.7081,249.1496,249.805,267.5708,270.2609,Region Noroeste
2019-11-01,275.4348,271.6254,271.7123,287.1266,258.3214,314.2525,317.3351,243.0116,244.5395,272.939,271.0208,287.2608,268.2508,228.871,206.3376,246.4478,221.7968,230.2012,204.1796,373.0862,205.0147,202.0226,,508.4609,269.7862,272.0907,319.3469,371.1061,260.997,286.0205,324.177,278.9408,276.8001,273.8622,329.1698,324.2455,261.3164,,255.6956,257.7662,267.2744,257.9258,258.5795,283.243,287.0083,Region Noroeste
2019-12-01,285.5958,280.7229,280.8152,296.4398,269.0311,317.4021,322.9643,268.4531,247.6225,285.6819,280.0809,295.4751,277.4552,235.7834,211.8432,254.4575,228.3314,237.1228,209.9029,381.9476,213.4943,209.5745,,517.6524,284.4985,293.2232,332.5618,387.3274,281.4088,301.0185,335.9903,298.4108,299.0031,282.4701,363.3252,359.766,273.4025,,278.4893,264.5256,267.8939,263.9668,264.3126,291.0169,295.1183,Region Noroeste
2020-01-01,292.5465,293.8845,294.6512,305.0777,285.5033,326.0422,342.6442,274.4581,266.4502,309.4555,288.5521,319.7062,283.2382,245.8343,217.5339,267.9095,231.5544,240.8427,212.0842,385.622,220.7972,218.49,,520.3172,281.6851,284.0081,329.0386,375.0331,286.3063,306.1909,344.2329,302.1488,302.0594,288.314,363.6008,359.766,281.097,,283.3393,275.5417,267.8939,272.5565,271.671,297.6665,301.1501,Region Noroeste
2020-02-01,297.8973,304.6495,305.4313,311.8903,294.0971,336.0626,360.0304,274.1488,289.2318,340.7203,299.2118,332.354,293.5589,249.5886,221.6289,271.398,235.0732,244.4666,215.3826,371.281,223.5993,221.2078,,489.4831,286.793,289.7534,329.5888,375.4417,289.3497,309.2736,356.507,301.5514,300.2773,292.2356,367.7342,362.6173,288.3154,,291.419,282.0276,272.9482,279.1275,278.5011,306.4341,310.0051,Region Noroeste
2020-03-01,309.1808,319.8956,321.4933,319.8569,309.7511,350.1978,364.0719,286.7445,326.2633,361.3122,308.7834,341.6485,303.1777,256.7873,224.5967,281.897,243.7132,254.6105,220.8704,373.5168,227.5958,224.5649,,489.243,294.6871,297.7365,338.052,385.1997,293.6018,310.9536,360.1082,303.2488,300.2636,292.5903,401.9166,398.1848,297.9235,,306.9501,293.284,319.9231,288.1968,288.3523,313.6665,317.4646,Region Noroeste
2020-04-01,317.1934,334.7997,338.3566,328.6378,319.648,380.8885,375.2048,301.2629,373.395,370.2924,310.0613,342.4533,304.5363,260.5487,226.2894,287.272,250.0292,///,///,374.0929,229.0364,226.059,,485.6053,299.4366,301.6706,345.5821,395.3451,292.5678,316.511,382.4473,305.4347,300.2479,293.2921,384.5792,379.5397,305.8159,,309.1235,299.9173,322.1358,295.6657,///,313.9574,317.67,Region Noroeste
2020-05-01,322.5045,336.8901,340.2709,332.5298,321.5788,384.8362,375.9169,287.4197,375.3059,374.5828,313.3769,348.9176,307.3148,261.9539,229.4758,287.2878,267.0112,278.8537,242.1869,374.5826,231.6435,228.8138,,485.007,307.3284,306.7937,350.776,396.0536,296.0202,319.6374,392.6042,307.2,300.9148,294.2863,386.8805,381.3384,315.3311,,319.9753,301.8061,320.8887,300.6163,///,323.8596,328.3923,Region Noroeste
2020-06-01,329.6326,340.6639,344.0332,342.223,323.79,385.4162,377.8826,282.0361,380.2201,381.4649,317.2304,360.4148,309.8645,272.4196,232.7988,303.325,289.3668,306.8317,252.7568,377.1813,236.3448,233.7968,,485.3038,319.8763,308.2591,362.5112,405.0776,296.0202,320.9605,392.8867,309.5804,300.6978,294.2919,384.2913,376.9037,319.7724,,312.6904,304.0079,334.2588,307.2606,///,321.5798,325.4937,Region Noroeste
2020-07-01,335.8753,342.4102,344.8476,347.1747,327.6554,388.1636,384.389,284.0009,356.5117,388.7746,325.4581,371.3697,317.6271,275.9758,236.7835,306.5471,301.5567,320.4257,262.0035,381.3605,240.6143,238.3141,,486.519,331.8033,313.1467,371.6366,417.9094,296.0202,328.0221,420.9712,311.6805,301.376,296.6788,383.0078,374.4226,336.0721,,315.3116,313.5641,339.4693,313.0796,///,330.8911,334.9798,Region Noroeste
2020-08-01,344.455,351.8039,353.8582,351.9092,336.4445,393.4745,394.311,299.71,374.0299,398.7644,337.5167,380.8438,330.1265,278.8666,243.3497,306.5709,310.4442,328.8485,271.865,391.8905,243.5924,240.8013,,490.1372,341.4684,317.1042,382.1337,433.1532,296.0202,336.5056,442.8476,316.9379,305.8899,302.3091,391.6291,379.5345,343.9922,,316.8685,319.4745,342.2903,318.9338,319.0621,336.9701,341.4781,Region Noroeste
2020-09-01,352.4418,362.6661,365.777,352.367,344.9003,398.3113,399.3122,336.5921,420.6704,404.2715,341.0291,386.7043,333.2385,290.46,245.8601,325.2493,319.2304,338.9955,277.799,394.8902,246.8115,244.2263,,492.3496,346.9931,319.0342,396.3677,453.5808,296.0202,344.5205,461.6267,324.9942,313.6514,303.0042,387.6289,375.8843,353.1496,,322.4762,331.4627,343.2758,319.4196,319.4061,341.3462,345.8781,Region Noroeste
2020-10-01,366.7812,382.6901,387.7226,361.4617,355.9203,405.5844,428.297,390.2679,512.8133,408.5888,347.6884,401.8873,338.4438,295.0194,254.4968,326.6283,340.0189,361.1623,295.6981,400.3876,248.7876,246.301,,497.8902,363.0212,333.6816,410.6151,472.5923,296.0202,357.3076,496.3623,336.1077,324.3365,304.2208,382.9387,372.956,354.8039,,322.6188,333.1141,343.8786,332.9111,332.9074,349.3735,354.4226,Region Noroeste
2020-11-01,378.17,390.7196,395.0351,375.9323,369.7652,409.2616,447.1569,429.8496,473.4707,416.106,360.7049,412.2763,351.9085,306.8517,270.2803,335.3785,358.8571,381.2487,311.9198,403.4443,251.3033,248.1193,,502.3705,382.2796,345.0696,429.6741,494.0637,296.0202,370.3972,527.5513,348.2706,335.5067,306.9038,390.5695,379.3248,367.3511,,338.4939,344.1108,343.9654,344.7358,344.7632,358.6177,363.989,Region Noroeste
2020-12-01,394.4702,415.6978,421.4444,382.6069,428.8833,414.5592,464.6884,468.7166,447.8837,428.4089,375.7297,422.5946,367.7361,318.3507,281.5996,347.0176,372.1796,395.6232,323.0372,409.2499,261.941,256.6693,,505.0554,389.9559,352.3851,448.2768,510.514,325.7623,387.4985,552.378,364.0576,350.657,321.3165,389.4201,378.1084,383.3744,,350.6534,356.7965,345.0549,356.6325,356.3791,365.8327,371.2529,Region Noroeste
2021-01-01,416.2149,438.2746,446.0404,391.7985,470.0167,424.0783,484.8218,515.1266,458.288,434.286,384.2627,434.3221,375.7243,334.0066,295.7555,363.8437,386.6005,412.2775,332.7765,437.8597,267.263,264.807,,545.4966,401.7972,360.3403,471.4465,535.793,337.71,414.8095,584.8102,395.6698,382.571,336.9759,450.6759,435.7596,403.1162,,383.0637,369.9368,352.6972,381.3667,379.8312,373.4591,376.8447,Region Noroeste
2021-02-01,429.9182,455.4186,464.048,411.2227,487.7826,437.4266,527.916,553.1013,467.4463,448.6161,395.4015,454.1388,385.3828,347.5251,313.2494,374.2613,395.8991,416.6684,352.3627,441.4928,272.3978,269.534,,547.3091,421.5107,377.8449,486.3755,559.8021,332.425,431.9724,611.7622,416.4091,403.9854,340.7308,457.6558,442.1873,413.7617,,390.5755,390.6773,352.9527,396.3368,395.4773,382.925,386.5244,Region Noroeste
2021-03-01,447.9105,471.394,480.9177,422.956,513.4913,460.9844,570.241,542.7068,466.0529,459.2331,405.1563,469.4953,394.1822,369.9409,331.132,400.2132,419.5783,441.383,373.8714,448.196,282.2512,279.9303,,548.9951,434.3367,388.7146,503.953,582.4728,338.5601,456.1015,645.0604,438.8466,424.4092,361.9199,460.4092,444.5899,424.9727,,398.1926,406.3818,447.7301,413.468,414.3498,394.3018,397.904,Region Noroeste
2021-04-01,465.799,489.8741,500.2588,444.2454,540.4882,490.5011,601.7145,510.3256,463.4381,475.1456,417.6481,494.4328,404.5512,381.7518,353.516,403.7766,444.7091,471.9119,387.6866,467.1902,290.5378,287.5082,,569.2821,447.1516,404.1274,521.3658,604.9445,347.4516,480.6597,682.8353,469.2429,455.8728,366.4491,462.5078,445.1444,437.5743,,402.2868,428.858,454.9986,430.4353,432.07,406.4877,409.985,Region Noroeste
2021-05-01,480.9157,505.7951,516.5436,459.4604,561.4562,506.758,629.4056,488.684,481.0266,487.3182,431.0392,515.7803,416.5852,389.3638,370.8606,403.797,459.1933,487.6152,399.6155,474.8725,294.4208,291.5848,,575.9259,458.4332,415.644,546.2119,633.6028,363.9062,505.6883,705.1486,502.8718,489.7995,376.8948,464.6966,449.8153,447.8953,,409.7416,442.0381,456.4464,449.4229,451.0319,419.5747,422.9916,Region Noroeste
2021-06-01,496.7202,522.8622,534.8406,479.1537,589.1822,529.2109,672.3069,474.1171,471.1656,498.683,439.5523,533.2513,423.5704,409.6547,387.6585,426.8125,470.2778,498.8738,410.335,496.3282,317.29,315.8056,,602.3061,473.3749,430.2767,571.2673,664.9212,384.6273,522.2847,740.0827,516.6292,503.4598,386.573,495.8996,476.4627,455.395,,411.4358,450.6762,458.1922,462.5243,465.1184,423.8888,426.7038,Region Noroeste
2021-07-01,510.3946,537.4301,549.3887,488.1192,598.9878,553.1766,696.6174,470.1368,509.0552,509.7048,454.2573,564.4051,435.4697,423.3545,406.5948,436.4275,478.3125,506.9096,418.3674,502.3988,323.3056,320.7193,,609.489,484.2205,438.2005,595.4577,698.7476,385.4746,536.6061,771.0881,525.3152,507.3577,400.4239,506.1041,486.2435,471.9962,,420.7961,469.4767,462.514,483.5022,484.5501,434.5191,437.3777,Region Noroeste
2021-08-01,522.5566,545.2554,556.1549,499.3103,602.6003,570.4438,713.0828,476.9666,497.0171,532.6518,469.4488,603.7151,446.5474,432.1851,426.7362,436.4355,495.1485,526.1792,430.1021,505.8299,334.906,330.6163,,609.9869,500.2862,453.0167,615.2222,722.0552,405.0955,546.8015,796.6028,535.3866,515.6032,400.5516,508.4444,486.9277,494.5034,,436.6448,490.2475,492.6841,499.7627,502.1542,447.587,451.1331,Region Noroeste
2021-09-01,539.5962,559.6997,569.516,515.8449,609.5072,582.0086,730.2973,503.7552,518.2276,554.843,491.4271,635.0935,466.9224,456.9606,448.8333,463.3001,524.9846,556.8097,458.273,514.9454,342.8222,338.9634,,621.538,519.5099,469.9856,637.1643,747.1782,435.4584,558.9006,841.9562,543.2537,518.9149,398.3566,513.5934,491.691,512.5989,,471.8988,499.2704,504.2567,517.7003,519.6763,461.2903,465.5321,Region Noroeste
2021-10-01,556.8596,579.6307,588.6656,532.703,622.0722,594.0309,737.0948,536.2737,567.0542,574.8015,516.7925,660.912,492.2105,469.2724,470.1598,468.5802,546.4992,584.3669,467.121,522.09,350.7569,345.9256,,623.706,533.4513,482.2583,657.3747,771.5479,463.9348,572.6187,890.7928,549.0278,519.7501,403.609,518.369,497.3699,537.2376,,490.2905,522.472,509.0213,534.297,536.7164,476.237,481.3854,Region Noroeste
2021-11-01,571.6452,593.6645,603.8656,547.0294,651.9653,598.1164,743.5165,571.8278,539.8002,587.2494,522.7158,671.4502,497.3466,476.2784,486.1225,468.5996,569.3378,611.3296,481.3146,535.857,356.2774,351.6912,,644.2608,546.891,494.5467,675.8038,795.7628,466.095,586.2348,928.2448,556.9494,523.2921,412.0566,527.3223,503.3967,546.6622,,492.2324,551.805,512.027,552.5696,553.7163,489.8833,495.8,Region Noroeste
2021-12-01,594.7475,621.3492,633.3789,564.2553,714.6317,607.4641,755.4436,607.1997,502.7486,605.8357,537.6824,690.043,511.6947,501.3694,507.4791,496.6036,597.0226,642.3737,501.9578,544.3789,362.5619,357.0755,,650.5186,562.3634,514.0645,681.7927,799.2532,473.199,607.1622,974.8139,561.1322,523.6698,447.6841,538.9656,514.9645,566.2902,,507.8423,568.4708,512.0955,596.8212,598.2773,507.6875,513.8116,Region Noroeste
2022-01-01,618.7562,652.6955,666.3295,578.6952,736.352,627.9001,783.6035,632.7208,631.1263,625.823,557.8707,719.6108,530.2832,509.5106,524.0083,498.202,616.96,665.2098,515.8189,555.8413,380.736,377.4389,,651.7087,583.4295,532.0424,702.8572,821.8218,501.65,623.3426,1025.0631,570.5344,526.5322,453.8807,574.3108,550.71,585.7392,,520.4599,590.606,518.885,629.0815,625.5107,532.5289,536.124,Region Noroeste
2022-02-01,648.7805,693.5612,710.2004,599.9728,765.52,678.3299,813.4761,689.9583,762.9246,658.1576,577.8355,744.0801,549.4797,523.9095,544.9187,507.5216,637.5937,687.96,532.016,557.9594,384.2201,380.3905,,652.7319,608.1331,553.8314,733.0798,856.9101,507.7055,659.1657,1088.8791,609.3907,565.1838,465.087,585.1511,557.2661,610.4035,,543.2353,625.6126,541.8336,669.8602,667.4133,555.8753,560.2259,Region Noroeste
2022-03-01,692.6827,753.5568,775.5166,692.9525,839.2137,738.2116,855.9097,707.1416,787.6086,704.2057,600.8265,779.8331,570.2939,551.3098,576.955,531.3057,678.6208,731.5708,567.6272,589.3957,392.4959,388.8372,,701.1491,634.8449,585.7847,771.4596,890.9658,555.3936,699.3634,1149.5826,645.9598,599.4745,498.4149,608.723,580.0354,630.6953,,558.6167,654.0461,644.5871,703.7338,704.4906,582.4351,588.4279,Region Noroeste
2022-04-01,736.7727,801.1389,826.2987,750.6887,901.6554,788.6846,946.3445,717.8747,796.0315,750.588,626.152,820.7661,592.9573,568.812,616.8602,531.3328,752.291,822.5179,605.0816,617.8651,405.6219,399.4201,,739.9585,670.8917,620.2745,813.1644,949.3264,581.8461,734.714,1204.9478,677.9778,630.7329,526.6609,628.0023,597.8878,668.9202,,583.6688,710.9012,672.4394,748.577,750.5635,617.617,622.7981,Region Noroeste
2022-05-01,777.6674,838.6447,865.7707,792.013,959.8675,825.1434,1016.8088,720.7701,780.411,790.0084,649.9833,850.8901,615.7153,605.9453,662.0945,562.1471,790.7967,867.273,630.4874,679.6345,415.0091,408.9858,,847.7815,709.1608,657.5783,861.2244,1013.8742,618.8757,778.5451,1250.0262,732.5266,687.1875,549.2041,652.179,615.1922,720.1144,,680.1033,740.658,674.8131,796.2689,798.5574,648.2704,653.637,Region Noroeste
2022-06-01,818.411,874.8581,903.3843,852.3178,984.6308,863.0416,1082.0102,730.7322,828.0507,834.6151,676.4579,893.2424,639.4816,639.8715,696.9564,595.3434,834.877,915.8129,665.2196,741.1466,426.7178,417.8232,,918.807,749.9388,702.5213,926.9351,1092.5072,663.0439,817.9074,1297.6782,772.7661,725.3358,581.3167,657.9636,617.2204,737.4775,,664.8911,782.9217,683.1727,857.5241,859.8772,682.2886,688.7546,Region Noroeste
2022-07-01,873.5624,922.745,953.6211,901.6209,1016.5313,945.1911,1182.6648,779.2915,880.3678,943.4071,708.0013,966.3428,663.9368,678.6424,753.7743,620.0371,919.2578,1006.174,737.0645,775.4762,444.3295,436.2631,,950.9906,824.7389,753.6712,983.2876,1171.8272,688.1875,863.1723,1411.3409,810.1453,745.3029,595.6195,697.6831,651.4267,813.555,,699.2757,861.2649,713.2773,915.545,910.6697,733.4025,743.0345,Region Noroeste
2022-08-01,940.0434,988.4213,1023.2099,974.2783,1045.8868,1031.0074,1333.8778,839.0663,1026.194,1101.2551,746.4663,1038.5369,696.6487,725.2922,811.0626,658.3885,1026.5281,1125.683,818.6799,841.676,489.8781,480.88,,1037.9179,895.0113,817.538,1033.6037,1215.6019,759.8957,915.9192,1525.1272,847.0476,764.9553,637.5391,728.6123,675.7393,875.4758,,743.24,961.5917,748.4931,981.0104,977.8896,791.9584,804.4386,Region Noroeste
2022-09-01,997.7785,1041.0437,1077.7877,1019.5024,1071.4955,1081.0266,1423.2361,875.2026,1195.5228,1181.0316,785.4885,1090.3691,733.486,794.3172,876.6167,730.121,1140.7017,1254.03,903.1437,860.5578,507.0739,498.5901,,1054.8589,945.1894,870.8721,1092.7001,1288.499,770.2497,977.0687,1633.4339,901.5103,815.8275,679.7263,750.9946,701.3595,913.0629,,753.1428,1034.6678,778.2235,1040.6318,1040.9492,843.3279,855.8489,Region Noroeste
2022-10-01,1060.4604,1098.8796,1135.7367,1067.1251,1096.9221,1134.4905,1501.7819,960.4452,1373.2856,1246.5119,842.5383,1141.4845,791.5479,835.677,948.2499,747.8665,1223.7727,1362.4598,933.0572,929.0427,532.1971,519.3673,,1166.0387,997.1052,923.6327,1157.9343,1365.2484,823.2885,1031.6123,1687.3982,956.5389,870.3767,733.734,834.2753,776.7815,978.8845,,847.2368,1102.3564,806.4209,1113.0381,1111.3045,900.3304,914.3756,Region Noroeste
2016-12-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100,100.0,100.0,Region Noreste
2017-01-01,101.6727,101.7326,101.7363,101.7136,100.2153,102.9346,101.8631,103.6335,104.9004,102.7023,101.7,101.5488,101.7519,100.7754,101.3837,100.0016,100.2847,100.6044,99.5825,101.394,104.8111,105.4276,,99.4922,101.4132,100.8856,102.5966,103.6205,101.3112,100.3463,101.4184,99.7647,99.509,100.2958,102.7252,102.9493,103.633,,105.1661,102.0618,101.6601,104.2939,103.8556,102.0562,101.9754,Region Noreste
2017-02-01,103.4617,103.3712,103.3208,102.894,100.6351,105.4341,105.2686,104.5632,109.6906,106.2349,103.8106,102.1659,104.3753,104.2784,103.1228,105.7484,100.4291,101.0945,98.9681,103.9854,108.7742,108.9282,,102.4889,101.7747,102.635,105.2343,105.5326,105.6895,101.2812,102.5296,100.6973,100.452,100.9873,107.0976,107.4178,105.6846,,107.4875,107.4075,109.7825,108.3164,107.9867,103.2166,103.1591,Region Noreste
2017-03-01,105.988,105.0298,105.0519,104.6449,102.9874,108.627,104.1701,96.1416,111.7862,109.4491,104.8377,105.0738,104.7566,106.3092,105.8973,106.833,103.2313,103.8599,101.8509,113.2471,112.4311,113.4159,,116.5425,103.1742,104.159,107.6407,107.7486,109.633,102.3716,103.8963,102.0625,101.8728,100.9987,110.7662,110.9125,105.7406,,108.8534,107.0263,123.958,110.4746,110.5993,104.5375,104.5162,Region Noreste
2017-04-01,108.3473,107.9352,108.043,106.3181,106.2397,113.5727,106.743,97.9005,115.1872,110.9821,106.9962,106.7599,107.0773,109.4168,109.0911,109.8312,103.2573,105.6171,98.0754,116.5835,114.5547,115.6713,,122.1095,104.9504,105.0002,110.3274,111.1536,109.633,102.8986,104.8303,101.9295,101.7699,102.6091,120.0581,120.1146,109.1455,,109.9417,113.3606,125.2085,110.876,111.0573,107.7262,107.5726,Region Noreste
2017-05-01,110.4331,109.8801,109.9564,108.1287,107.5789,117.7776,112.2389,97.0038,116.7551,112.4478,109.2163,108.4051,109.4948,111.5329,111.6946,111.3272,107.3624,109.4955,102.6783,117.776,115.895,117.0931,,123.7371,106.8457,109.1434,112.6649,113.8781,112.3761,104.8915,107.0518,102.6965,102.3367,107.3568,120.4868,120.4446,109.7089,,110.3549,114.0254,125.2085,114.1092,114.4334,110.1254,110.1535,Region Noreste
2017-06-01,111.9403,111.3432,111.5112,109.9775,109.6283,120.0426,114.56,95.5699,115.8468,115.6349,109.8795,109.6496,109.9585,114.2932,116.6012,111.3574,107.6865,109.6607,103.3516,120.8334,118.4019,119.737,,126.7152,107.4653,110.455,114.5041,116.285,115.4877,106.5643,107.4835,102.9678,102.3961,114.2969,120.8067,120.7674,112.3574,,113.258,117.3524,125.4614,114.7012,115.0118,112.9007,112.8284,Region Noreste
2017-07-01,113.3741,112.1396,112.0989,111.202,110.8883,122.6108,115.6965,95.3501,110.6282,116.7224,112.4937,111.4676,112.846,117.5087,119.4435,115.0476,107.3429,109.5246,102.5524,122.6814,120.6301,121.6255,,127.3233,109.8963,114.1597,116.3472,119.4306,115.4852,110.6746,112.407,107.8954,107.6103,115.2096,121.6829,121.2906,114.8339,,114.7592,120.8155,126.8147,114.911,114.7583,113.985,113.282,Region Noreste
2017-08-01,114.6809,113.6752,113.4804,110.2615,111.6619,123.348,120.6491,99.7803,117.2976,117.0144,115.3716,113.2293,116.1071,119.621,122.6484,115.7701,106.0912,108.1388,101.5948,125.24,122.6944,123.3129,,131.1521,110.2027,114.0787,119.303,121.1483,122.5252,111.5878,113.55,108.2121,107.7253,117.296,122.6999,122.5253,118.114,,122.2182,123.9536,128.4191,114.8047,114.8848,117.2701,116.6009,Region Noreste
2017-09-01,116.1702,115.5282,115.2395,111.2371,113.6282,124.156,123.0221,102.2103,120.71,118.8946,118.0424,115.9012,118.7775,120.8207,124.7757,115.7898,108.3729,110.7603,103.1306,126.0757,125.1041,125.8757,,130.7672,111.002,113.7843,121.3068,123.2477,124.6119,112.4219,115.7027,108.5294,107.852,117.5691,123.532,123.2362,119.7391,,122.9118,126.0823,130.8278,115.1332,115.215,118.3978,117.775,Region Noreste
2017-10-01,117.9026,117.3227,116.9374,111.731,115.5561,124.7241,125.2913,105.8268,123.9465,121.394,120.6777,118.3073,121.4915,124.096,127.4029,119.8895,109.2453,112.2424,102.6643,127.2673,126.7648,127.6288,,131.002,112.0223,113.7169,122.9813,125.3232,126.1391,114.7539,118.1972,111.3235,110.8598,118.5123,129.6928,129.3328,121.6468,,124.0608,127.7774,133.2249,115.6492,115.7186,119.5804,119.0164,Region Noreste
2017-11-01,119.696,119.117,118.7259,111.8784,116.9719,124.6738,129.6898,111.2387,130.3356,123.7755,122.5233,119.2009,123.664,125.5617,129.8221,120.1425,111.6844,113.4802,107.741,129.5474,128.7329,129.7198,,131.2767,112.8144,114.2227,124.4777,126.9457,127.9889,118.3001,119.058,116.7323,117.1285,121.1676,130.2373,129.9407,121.8421,,124.1388,127.7009,133.2249,117.6072,117.6697,120.5569,120.0225,Region Noreste
2017-12-01,122.2757,120.4544,119.7569,112.969,118.7639,125.577,130.9479,112.5174,128.117,125.5343,126.5281,121.2427,128.3428,126.1257,130.83,120.1418,113.2348,114.6715,110.0801,142.9635,133.8327,133.9791,,156.9179,115.0816,118.6374,125.7386,128.7567,127.9889,121.8522,120.4947,122.2763,123.1575,122.7006,130.9961,130.4968,123.0341,,125.287,129.9824,133.36,119.8308,119.8083,121.3574,120.8254,Region Noreste
2018-01-01,124.7172,122.2391,121.5664,114.3347,120.6361,126.653,130.4208,115.1243,131.5055,126.9673,128.0966,122.285,130.0919,128.6477,132.5461,123.689,114.0396,115.894,109.9676,150.8653,138.0458,139.4693,,171.1816,115.7603,119.5866,127.9916,130.5556,132.3702,125.8222,122.616,128.0407,129.3676,124.7716,134.3457,132.7145,126.1201,,127.9303,132.313,135.1629,121.1752,120.3761,122.9868,122.0044,Region Noreste
2018-02-01,127.2934,124.745,124.0122,118.2426,122.7981,127.6996,131.6981,119.9868,132.7383,130.5265,131.1264,125.6082,133.0209,130.937,134.3209,126.6326,112.5759,115.1554,106.9119,156.3803,140.3825,141.6935,,177.8197,117.5562,121.7353,130.8022,133.0623,136.8911,129.3279,124.5249,132.5958,134.546,127.8938,146.6641,144.2006,127.2774,,128.5159,136.2405,138.1402,124.5937,124.0153,125.2907,124.3072,Region Noreste
2018-03-01,130.3843,127.8202,127.0226,122.2016,125.2046,133.1029,133.0509,124.9263,132.5631,133.8873,134.7657,127.7614,137.1706,131.8207,135.8312,126.7194,113.4136,115.65,108.5029,158.1823,143.5178,145.0003,,178.0877,121.6517,129.0834,133.2952,134.9704,139.2796,134.3939,128.3433,139.4616,141.9216,130.1999,150.5669,148.4217,129.8517,,130.2219,141.0085,164.069,127.4808,127.3011,126.0938,125.1255,Region Noreste
2018-04-01,133.8357,130.156,129.3073,126.1367,127.4696,137.0184,136.782,125.1584,130.0178,137.6649,137.5465,129.2599,140.3916,133.9773,138.3405,128.4275,115.7987,117.8907,111.2051,174.4149,149.7767,151.1376,,201.3976,123.2459,130.1557,135.8129,138.2026,139.3079,138.0523,129.9842,144.6587,147.5956,132.8389,154.3117,152.2054,131.2139,,132.4579,141.208,164.9556,129.0431,128.9474,128.0969,127.1796,Region Noreste
2018-05-01,137.2536,134.6723,133.8175,136.1002,129.4205,141.5425,144.6451,126.3408,134.4474,140.6568,142.1165,133.2933,145.1458,137.3547,142.2599,131.1154,118.8979,121.0576,114.1554,176.355,153.8214,155.3769,,201.6758,125.3505,132.1573,139.2183,142.3782,139.6768,140.3248,135.9607,145.8263,148.3663,132.6652,158.7191,156.6814,134.9106,,138.225,144.1721,165.3649,132.6337,132.66,130.6259,129.5609,Region Noreste
